anime_id,title,title_english,type,source,episodes,status,aired,duration,rating,score,scored_by,members,favorites,genre,studio,premiered
87,Mobile Suit Gundam: Char&#039;s Counterattack,Mobile Suit Gundam: Char&#039;s Counterattack,Movie,Novel,1,Finished Airing,"{'from': '1988-03-12', 'to': '1988-03-12'}",1 hr. 59 min.,PG-13 - Teens 13 or older,7.77,13960,24158,191,"Military, Sci-Fi, Space, Drama, Mecha","Sunrise, Studio Hibari",
10954,Toei Robot Girls,Toei Robot Girls,ONA,Unknown,1,Finished Airing,"{'from': '2011-07-02', 'to': '2011-07-02'}",1 min.,PG-13 - Teens 13 or older,5.32,598,1499,0,"Parody, Mecha, Sci-Fi",Toei Animation,
1946,Ashita no Nadja,Tomorrow&#039;s Nadja,TV,Original,50,Finished Airing,"{'from': '2003-02-02', 'to': '2004-01-25'}",24 min. per ep.,G - All Ages,7.66,6267,17474,187,"Adventure, Drama, Historical, Romance, Shoujo",Toei Animation,Winter 2003
3366,Persona: Trinity Soul,Persona: Trinity Soul,TV,Original,26,Finished Airing,"{'from': '2008-01-05', 'to': '2008-06-28'}",23 min. per ep.,PG-13 - Teens 13 or older,6.7,18311,57361,161,"Action, Sci-Fi, Super Power",A-1 Pictures,Winter 2008
5734,Tayutama: Kiss on My Deity,Tayutama: Kiss on My Deity,TV,Visual novel,12,Finished Airing,"{'from': '2009-04-06', 'to': '2009-06-22'}",23 min. per ep.,PG-13 - Teens 13 or older,6.88,23154,50704,101,"Harem, Romance, Supernatural",Silver Link.,Spring 2009
9941,Tiger & Bunny,Tiger & Bunny,TV,Original,25,Finished Airing,"{'from': '2011-04-03', 'to': '2011-09-18'}",24 min. per ep.,PG-13 - Teens 13 or older,8.06,54916,137864,2454,"Action, Mystery, Comedy, Super Power",Sunrise,Spring 2011
10477,Haiyoru! Nyaruani: Remember My Love(craft-sensei) Special,Haiyoru! Nyaruani: Remember My Mr. Lovecraft,Special,Unknown,1,Finished Airing,"{'from': '2011-03-15', 'to': '2011-03-15'}",5 min.,PG-13 - Teens 13 or older,6.24,4449,9834,3,"Comedy, Sci-Fi",DLE,
35178,Daraku Reijou The Animation: Hakoiri Ojousama Netorare Choukyou Kiroku,Daraku Reijou The Animation: Hakoiri Ojousama Netorare Choukyou Kiroku,OVA,Manga,1,Finished Airing,"{'from': '2017-04-07', 'to': '2017-04-07'}",16 min.,Rx - Hentai,6.02,662,2125,3,Hentai,,
33078,Ryoku Tama Shinshi,Monsieur Greenpeas,Movie,Original,1,Finished Airing,"{'from': None, 'to': None}",48 min.,G - All Ages,5.5,6,64,0,"Comedy, Demons",,
907,Princess Princess,Princess Princess,TV,Manga,12,Finished Airing,"{'from': '2006-04-05', 'to': '2006-06-21'}",24 min. per ep.,PG-13 - Teens 13 or older,7.13,21683,45387,248,"Comedy, School, Shoujo",Studio Deen,Spring 2006
19163,Date A Live II,Date A Live II,TV,Light novel,10,Finished Airing,"{'from': '2014-04-12', 'to': '2014-06-14'}",24 min. per ep.,R - 17+ (violence & profanity),7.45,161651,270405,1571,"Comedy, Harem, Mecha, Romance, School, Sci-Fi",Production IMS,Spring 2014
3778,Yuukan Club,Yuukan Club,OVA,Manga,2,Finished Airing,"{'from': '1991-07-25', 'to': '1991-12-14'}",35 min. per ep.,PG-13 - Teens 13 or older,6.01,128,480,0,"Mystery, Comedy, School, Shoujo",Madhouse,
6324,Omamori Himari,Omamori Himari,TV,Manga,12,Finished Airing,"{'from': '2010-01-07', 'to': '2010-03-25'}",24 min. per ep.,R+ - Mild Nudity,7.11,80717,153365,613,"Action, Comedy, Demons, Ecchi, Harem, Romance, Supernatural",Zexcs,Winter 2010
21867,The Disappearance of Conan Edogawa: The Worst Two Days in History,The Disappearance of Conan Edogawa: The Worst Two Days in History,Special,Manga,1,Finished Airing,"{'from': '2014-12-26', 'to': '2014-12-26'}",1 hr. 31 min.,PG-13 - Teens 13 or older,7.84,2990,5867,5,"Adventure, Police, Comedy, Mystery, Shounen",TMS Entertainment,
10995,Ganbare!! Nattou-san,Ganbare!! Nattou-san,TV,Unknown,4,Finished Airing,"{'from': '2011-07-02', 'to': '2018-07-11'}",5 min. per ep.,G - All Ages,5.67,9,134,1,Comedy,Kachidoki Studio,Summer 2011
2013,Taiho Shichau zo The Movie,You&#039;re Under Arrest The Movie,Movie,Manga,1,Finished Airing,"{'from': '1999-04-29', 'to': '1999-04-29'}",1 hr. 29 min.,PG-13 - Teens 13 or older,7.41,2252,4835,7,"Action, Comedy, Drama, Police, Shounen",Studio Deen,
34658,Nekopara,Nekopara,OVA,Visual novel,1,Finished Airing,"{'from': '2017-12-22', 'to': '2017-12-22'}",58 min.,PG-13 - Teens 13 or older,7.16,14870,35364,264,"Comedy, Romance",Felix Film,
12857,Star Driver the Movie,Star Driver the Movie,Movie,Original,1,Finished Airing,"{'from': '2013-02-09', 'to': '2013-02-09'}",2 hr. 30 min.,PG-13 - Teens 13 or older,6.75,2469,9161,7,"Action, Mecha, Romance, Shounen",Bones,
14957,Shakugan no Shana: Friagne to Marianne no Naze Nani Shana! Nandemo Shitsumonbako! 2,Shakugan no Shana: Friagne to Marianne no Naze Nani Shana! Nandemo Shitsumonbako! 2,Special,Unknown,8,Finished Airing,"{'from': '2008-01-25', 'to': '2008-08-29'}",5 min. per ep.,PG-13 - Teens 13 or older,6.65,1637,5841,1,"Fantasy, Comedy, Supernatural",,
37019,Komaneko: Hajime no Ippo,Komaneko: Hajime no Ippo,Special,Original,1,Finished Airing,"{'from': None, 'to': None}",4 min.,G - All Ages,5.73,26,91,1,Comedy,dwarf,
1881,Sasami: Mahou Shoujo Club,Sasami Magical Girls Club,TV,Unknown,13,Finished Airing,"{'from': '2006-04-13', 'to': '2006-07-13'}",25 min. per ep.,PG - Children,6.74,1593,4908,16,"Fantasy, Magic, School",,Spring 2006
9888,Shinryaku! Ika Musume Specials,Squid Girl Specials,Special,Unknown,2,Finished Airing,"{'from': '2011-05-03', 'to': '2011-05-27'}",4 min. per ep.,G - All Ages,7.36,9067,16863,12,Comedy,Diomedea,
17217,Kankara Sanshin,Kankara Sanshin,Movie,Unknown,1,Finished Airing,"{'from': '1989-08-04', 'to': '1989-08-04'}",1 hr. 18 min.,PG - Children,7.64,11,181,0,"Drama, Historical",,
10172,Freezing Specials,Freezing Specials,Special,Unknown,6,Finished Airing,"{'from': '2011-03-30', 'to': '2011-08-24'}",3 min. per ep.,R+ - Mild Nudity,6.71,18187,32802,30,"Action, Comedy, Ecchi",A.C.G.T.,
5082,Battle Spirits: Shounen Toppa Bashin,Battle Spirits: Shounen Toppa Bashin,TV,Card game,50,Finished Airing,"{'from': '2008-09-07', 'to': '2009-09-06'}",24 min. per ep.,PG - Children,6.68,403,1752,10,"Game, Shounen","Sunrise, Toei Animation",Fall 2008
21925,Chichiiro Toiki,Chichiiro Toiki,OVA,Manga,2,Finished Airing,"{'from': '2014-05-30', 'to': '2014-09-05'}",14 min. per ep.,Rx - Hentai,7.18,2702,6459,47,Hentai,,
30154,Kamiusagi Rope (ONA),Kamiusagi Rope (ONA),ONA,Original,0,Currently Airing,"{'from': '2013-07-15', 'to': None}",2 min.,G - All Ages,5.73,11,102,0,"Slice of Life, Comedy",,
12551,Jisshuusei,Jisshuusei,OVA,Visual novel,1,Finished Airing,"{'from': '2002-06-25', 'to': '2002-06-25'}",30 min.,Rx - Hentai,5.01,79,361,0,Hentai,Image House,
1887,Lucky☆Star,Lucky☆Star,TV,4-koma manga,24,Finished Airing,"{'from': '2007-04-08', 'to': '2007-09-17'}",24 min. per ep.,PG-13 - Teens 13 or older,7.83,188372,379458,9386,"Slice of Life, Comedy, Parody, School",Kyoto Animation,Spring 2007
3516,Hal & Bons,Hal & Bons,OVA,Unknown,5,Finished Airing,"{'from': '2002-10-02', 'to': '2002-10-02'}",8 min. per ep.,PG-13 - Teens 13 or older,5.17,176,419,1,"Slice of Life, Comedy",,
2172,Crayon Shin-chan Movie 15: Arashi wo Yobu Utau Ketsu dake Bakudan!,Crayon Shin-chan Movie 15: Arashi wo Yobu Utau Ketsu dake Bakudan!,Movie,Manga,1,Finished Airing,"{'from': '2007-04-21', 'to': '2007-04-21'}",1 hr. 45 min.,G - All Ages,6.99,560,1450,3,"Comedy, Ecchi, School, Seinen",,
15993,Ginga e Kickoff!!: Natsuyasumi Special,Ginga e Kickoff!!: Natsuyasumi Special,Special,Unknown,1,Finished Airing,"{'from': '2012-08-25', 'to': '2012-08-25'}",28 min.,PG - Children,6.11,368,920,0,Sports,,
22523,Sekai no Hikari: Shinran Shounin,Sekai no Hikari: Shinran Shounin,OVA,Unknown,6,Finished Airing,"{'from': '1992-05-11', 'to': '1999-03-05'}",32 min. per ep.,PG-13 - Teens 13 or older,5.86,7,85,0,Historical,,
36264,Drive Car,Drive Car,Music,Music,1,Finished Airing,"{'from': None, 'to': None}",3 min.,G - All Ages,4.37,30,61,0,"Dementia, Music",,
5278,Totsugeki! Pappara-tai,Charge! Pappara Team,TV,Manga,25,Finished Airing,"{'from': '1998-10-03', 'to': '1999-03-27'}",24 min. per ep.,PG-13 - Teens 13 or older,6.44,32,387,1,"Action, Sci-Fi, Adventure, Comedy, Romance",Magic Bus,Fall 1998
16476,Idol Kouhosei,Idol Kouhosei,OVA,Original,1,Finished Airing,"{'from': '2013-02-13', 'to': '2013-02-13'}",19 min.,Rx - Hentai,5.83,682,1913,2,Hentai,,
35624,Neko ga Kureta Marui Shiawase,Neko ga Kureta Marui Shiawase,ONA,Original,5,Finished Airing,"{'from': '2017-05-22', 'to': '2018-03-23'}",53 sec. per ep.,G - All Ages,6.25,54,388,0,"Slice of Life, Comedy",Yokohama Animation Lab,
2726,Sukeban Deka,Delinquent Detective,OVA,Manga,2,Finished Airing,"{'from': '1991-04-21', 'to': '1991-07-21'}",47 min. per ep.,R - 17+ (violence & profanity),6.51,847,2385,4,"Action, Police, Drama, School, Shoujo",,
6833,Ninjutsu Hinotama Kozou: Edo no Maki,Ninja Fireball in Edo,Movie,Original,1,Finished Airing,"{'from': '1935-11-09', 'to': '1935-11-09'}",1 min.,G - All Ages,3.97,362,646,0,Action,,
32817,Teekyuu 7 Specials,Teekyuu 7 Specials,Special,Manga,2,Finished Airing,"{'from': '2016-05-27', 'to': '2016-05-27'}",2 min. per ep.,PG-13 - Teens 13 or older,6.31,270,1320,0,"Comedy, Sports, Shounen",Millepensee,
2942,Sketchbook: Full Color&#039;s,Sketchbook ~full color&#039;s~,TV,4-koma manga,13,Finished Airing,"{'from': '2007-10-02', 'to': '2007-12-25'}",23 min. per ep.,G - All Ages,7.44,6535,20278,151,"Slice of Life, Comedy",Hal Film Maker,Fall 2007
10119,Seitokai Yakuindomo OVA,Seitokai Yakuindomo OVA,OVA,4-koma manga,8,Finished Airing,"{'from': '2011-04-15', 'to': '2013-10-17'}",26 min. per ep.,R - 17+ (violence & profanity),7.87,40802,79675,93,"Comedy, School, Shounen, Slice of Life",GoHands,
1138,Medarot,Medabots,TV,Game,52,Finished Airing,"{'from': '1999-07-02', 'to': '2000-06-30'}",24 min. per ep.,PG - Children,7.12,21141,36750,174,"Adventure, Comedy, Sci-Fi, Shounen",Bee Train,Summer 1999
16816,David gwa Goliath,David gwa Goliath,Movie,Unknown,1,Finished Airing,"{'from': None, 'to': None}",1 hr. 15 min.,,4.9,21,121,0,"Adventure, Historical, Kids",,
29904,Yellow,Yellow,Movie,Original,1,Finished Airing,"{'from': None, 'to': None}",9 min.,G - All Ages,5.0,114,244,0,Psychological,,
34456,Sentai Hero Sukiyaki Force,Sentai Hero Sukiyaki Force,TV,Original,24,Finished Airing,"{'from': '2017-01-09', 'to': '2017-06-19'}",2 min. per ep.,G - All Ages,6.38,8,337,0,Comedy,Studio 4°C,Winter 2017
21273,Gochuumon wa Usagi desu ka?,Is the Order a Rabbit?,TV,4-koma manga,12,Finished Airing,"{'from': '2014-04-10', 'to': '2014-06-26'}",23 min. per ep.,PG-13 - Teens 13 or older,7.59,47219,122449,1382,"Slice of Life, Comedy",White Fox,Spring 2014
5025,Dengeki Oshioki Musume Gootaman: Gootaman Tanjou-hen,Butt Attack Punisher Girl Gautaman,OVA,Unknown,1,Finished Airing,"{'from': '1994-05-24', 'to': '1994-05-24'}",45 min.,R+ - Mild Nudity,5.3,1141,2735,1,"Action, Comedy, Ecchi, Parody","Animate Film, Studio Kikan",
35219,DC Super Heroes vs Taka no Tsume Dan,DC Super Heroes vs Taka no Tsume Dan,Movie,Other,1,Finished Airing,"{'from': '2017-10-21', 'to': '2017-10-21'}",1 hr. 5 min.,G - All Ages,5.25,28,738,2,"Comedy, Parody, Super Power",DLE,
2438,Hitozuma♪Kasumi-san,The Hills Have Size,OVA,Visual novel,2,Finished Airing,"{'from': '2005-12-09', 'to': '2006-04-14'}",30 min. per ep.,Rx - Hentai,6.83,2082,4815,29,Hentai,,
7559,Fate/stay night TV Reproduction,Fate/stay night TV Reproduction,OVA,Visual novel,2,Finished Airing,"{'from': '2010-01-17', 'to': '2010-01-17'}",1 hr. per ep.,PG-13 - Teens 13 or older,7.0,11392,27798,44,"Action, Supernatural, Magic, Romance, Fantasy, Shounen",Studio Deen,
1471,City Hunter 2,City Hunter 2,TV,Manga,63,Finished Airing,"{'from': '1988-04-02', 'to': '1989-07-14'}",25 min. per ep.,PG-13 - Teens 13 or older,8.1,5159,11097,52,"Action, Comedy, Mystery, Shounen",Sunrise,Spring 1988
32784,Lina Poe Poe,Lina Poe Poe,Music,Music,1,Finished Airing,"{'from': '2008-07-02', 'to': '2008-07-02'}",2 min.,G - All Ages,4.8,60,113,0,Music,,
36736,Shikato,Shikato,TV,Original,135,Finished Airing,"{'from': '1992-10-11', 'to': '1993-05-11'}",30 sec. per ep.,G - All Ages,4.5,2,35,2,"Comedy, Kids",,
2274,CLAMP in Wonderland,CLAMP in Wonderland,Music,Unknown,1,Finished Airing,"{'from': '1994-11-21', 'to': '1994-11-21'}",7 min.,G - All Ages,6.94,8054,13591,9,Music,Animate Film,
3999,Dorei Maid Princess,Dorei Maid Princess,OVA,Visual novel,4,Finished Airing,"{'from': '2007-05-26', 'to': '2009-05-01'}",30 min. per ep.,Rx - Hentai,6.63,1280,3787,24,"Fantasy, Hentai",,
7709,Peng You Town,Peng You Town,Special,Unknown,1,Finished Airing,"{'from': '2002-10-07', 'to': '2002-10-07'}",5 min.,G - All Ages,5.71,59,189,0,"Kids, Slice of Life",,
2534,Angelique,Angelique,OVA,Unknown,3,Finished Airing,"{'from': '2004-03-17', 'to': '2005-03-23'}",30 min. per ep.,PG - Children,6.46,1465,4080,14,"Sci-Fi, Harem, Drama, Romance, Fantasy, Shoujo",,
32582,Duel Masters VSRF,Duel Masters Versus Revolution Final,TV,Original,51,Finished Airing,"{'from': '2016-04-03', 'to': '2017-03-26'}",24 min. per ep.,PG-13 - Teens 13 or older,5.58,59,735,3,"Action, Adventure, Comedy, Shounen",Studio Hibari,Spring 2016
21879,Sword Art Online: Sword Art Offline - Extra Edition,Sword Art Online: Sword Art Offline - Extra Edition,Special,Unknown,1,Finished Airing,"{'from': '2014-04-23', 'to': '2014-04-23'}",13 min.,PG-13 - Teens 13 or older,6.8,15842,37476,92,Comedy,A-1 Pictures,
856,Utawarerumono,Utawarerumono,TV,Visual novel,26,Finished Airing,"{'from': '2006-04-04', 'to': '2006-09-26'}",23 min. per ep.,R - 17+ (violence & profanity),7.74,46177,111873,1014,"Action, Sci-Fi, Drama, Fantasy",OLM,Spring 2006
30534,Fen Qing,Burn This Love,Music,Unknown,1,Finished Airing,"{'from': None, 'to': None}",4 min.,PG-13 - Teens 13 or older,5.36,91,183,0,Music,,
3378,Leatherman,Leatherman,OVA,Unknown,5,Finished Airing,"{'from': '2001-11-18', 'to': '2002-10-18'}",30 min. per ep.,Rx - Hentai,5.98,323,1119,4,Hentai,,
30214,A Smart Experiment,A Smart Experiment,Special,Original,1,Finished Airing,"{'from': None, 'to': None}",3 min.,G - All Ages,4.91,80,234,0,Dementia,,
2369,Rental Magica,Rental Magica,TV,Light novel,24,Finished Airing,"{'from': '2007-10-08', 'to': '2008-03-24'}",24 min. per ep.,PG-13 - Teens 13 or older,7.14,15714,45879,108,"Mystery, Supernatural, Fantasy",Zexcs,Fall 2007
4479,Shitsurakuen,Sinners Paradise,OVA,Original,2,Finished Airing,"{'from': '2008-02-08', 'to': '2008-05-09'}",30 min. per ep.,Rx - Hentai,5.46,327,981,0,Hentai,,
33443,Luo Xiao Hei Zhan Ji,The Legend of Luoxiaohei,ONA,Original,0,Currently Airing,"{'from': '2011-03-17', 'to': None}",7 min.,PG - Children,7.87,31,304,5,"Comedy, Supernatural",,
3406,iDOLM@STER Xenoglossia Specials,iDOLM@STER Xenoglossia Specials,Special,Unknown,9,Finished Airing,"{'from': '2007-07-27', 'to': '2008-03-25'}",5 min. per ep.,R+ - Mild Nudity,6.2,468,2746,1,"Comedy, Mecha, Sci-Fi",Sunrise,
35110,Haikyuu!! Movie 3: Sainou to Sense,Haikyuu!! Movie 3: Sainou to Sense,Movie,Manga,1,Finished Airing,"{'from': '2017-09-15', 'to': '2017-09-15'}",1 hr. 29 min.,PG-13 - Teens 13 or older,8.03,1088,10585,15,"Comedy, Drama, School, Shounen, Sports",Production I.G,
10893,Kyousou Giga,Kyousou Giga,ONA,Original,1,Finished Airing,"{'from': '2011-12-01', 'to': '2011-12-01'}",25 min.,PG-13 - Teens 13 or older,6.97,15393,35027,72,"Action, Fantasy, Supernatural",Toei Animation,
11541,Ad Lib Anime Kenkyuujo,Ad Lib Anime Kenkyuujo,TV,Original,38,Finished Airing,"{'from': '2011-10-16', 'to': '2013-03-31'}",4 min. per ep.,G - All Ages,5.89,55,789,2,Comedy,,Fall 2011
7083,Hakushaku to Yousei Specials,Hakushaku to Yousei Specials,Special,Light novel,6,Finished Airing,"{'from': '2009-12-29', 'to': '2009-08-19'}",3 min. per ep.,PG-13 - Teens 13 or older,6.52,1864,6102,4,"Adventure, Fantasy, Magic, Historical",Artland,
10408,Hotarubi no Mori e,Hotarubi no Mori e,Movie,Manga,1,Finished Airing,"{'from': '2011-09-17', 'to': '2011-09-17'}",45 min.,G - All Ages,8.55,174657,312545,5582,"Drama, Romance, Shoujo, Supernatural",Brain&#039;s Base,
6234,True Tears Specials,True Tears Specials,Special,Original,7,Finished Airing,"{'from': '2008-03-25', 'to': '2008-09-26'}",30 sec. per ep.,G - All Ages,6.39,3785,8358,3,"Parody, Comedy, School",P.A. Works,
28555,Son Gokuu no Hi no Youjin,Son Gokuu no Hi no Youjin,OVA,Unknown,1,Finished Airing,"{'from': None, 'to': None}",12 min.,G - All Ages,8.17,6,82,0,"Drama, Fantasy, Kids",,
33982,Ishiyama-dera Digital Engi Emaki,Ishiyama-dera Digital Engi Emaki,Special,Other,1,Finished Airing,"{'from': '2016-09-09', 'to': '2016-09-09'}",20 min.,G - All Ages,5.33,3,85,0,Historical,,
34698,No Shiba no Shiba,No Silver Bullets,Special,Original,2,Finished Airing,"{'from': '2009-05-26', 'to': '2009-05-26'}",4 min. per ep.,G - All Ages,4.33,9,48,0,"Comedy, Supernatural, School",,
10585,Chuunen Punk,Chuunen Punk,Music,Unknown,1,Finished Airing,"{'from': None, 'to': None}",2 min.,PG-13 - Teens 13 or older,4.6,239,389,0,Music,,
11699,Yurumates wa?,Yurumates wa?,OVA,Unknown,1,Finished Airing,"{'from': '2011-06-24', 'to': '2011-06-24'}",35 min.,PG-13 - Teens 13 or older,6.33,924,1941,0,"Comedy, Seinen, Slice of Life",,
18753,Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,OVA,Light novel,1,Finished Airing,"{'from': '2013-09-19', 'to': '2013-09-19'}",23 min.,PG-13 - Teens 13 or older,7.63,69862,112808,244,"Comedy, Romance, School",Brain&#039;s Base,
1152,New Dominion Tank Police,New Dominion Tank Police,OVA,Unknown,6,Finished Airing,"{'from': '1993-10-20', 'to': '1994-10-21'}",30 min. per ep.,PG-13 - Teens 13 or older,7.02,2981,6275,19,"Police, Comedy, Mecha, Sci-Fi, Shounen",J.C.Staff,
2548,Ai no Wakakusa Monogatari,Tales of Little Women,TV,Novel,48,Finished Airing,"{'from': '1987-01-11', 'to': '1987-12-27'}",24 min. per ep.,G - All Ages,7.61,1796,4414,26,"Drama, Historical, Slice of Life",Nippon Animation,Winter 1987
19781,Kuiba III: Zhanshen Jueqi,Kuiba 3,Movie,Original,1,Finished Airing,"{'from': '2014-08-14', 'to': '2014-08-14'}",1 hr. 20 min.,G - All Ages,7.16,38,274,1,"Action, Adventure, Kids, Fantasy",,
9303,Noel no Fushigi na Bouken,Noel&#039;s Fantastic Trip,Movie,Unknown,1,Finished Airing,"{'from': '1983-04-29', 'to': '1983-04-29'}",1 hr. 12 min.,G - All Ages,5.87,57,190,0,"Adventure, Comedy, Fantasy",,
2791,Makasete Iruka!,Makasete Iruka!,OVA,Manga,1,Finished Airing,"{'from': '2004-06-10', 'to': '2004-06-10'}",24 min.,G - All Ages,6.21,579,1115,1,"Action, Comedy, School",,
7258,Tabi,Tabi,Movie,Original,1,Finished Airing,"{'from': None, 'to': None}",12 min.,PG-13 - Teens 13 or older,5.43,327,719,1,"Fantasy, Psychological",,
2728,TWO-MIX: White Reflection,TWO-MIX: White Reflection,Music,Music,1,Finished Airing,"{'from': '1997-03-13', 'to': '1997-03-13'}",4 min.,G - All Ages,6.9,1258,1943,3,Music,OLM,
34591,Natsume Yuujinchou Roku,Natsume&#039;s Book of Friends Season 6,TV,Manga,11,Finished Airing,"{'from': '2017-04-12', 'to': '2017-06-21'}",23 min. per ep.,PG-13 - Teens 13 or older,8.74,24355,66232,519,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",Shuka,Spring 2017
22255,Kanojo no Dokushinshatachi ni Yotte Hadaka ni Sareta Seifuku no Shojo Kenkyuu,The Bride Stripped Bare by Her Bachelors,Movie,Original,1,Finished Airing,"{'from': None, 'to': None}",3 min.,R+ - Mild Nudity,3.54,312,506,0,"Dementia, Music",,
1980,Trava: Fist Planet,Trava: Fist Planet,OVA,Unknown,4,Finished Airing,"{'from': '2002-03-02', 'to': '2002-07-03'}",13 min. per ep.,PG-13 - Teens 13 or older,6.64,4560,10424,26,"Action, Comedy, Mecha, Sci-Fi, Space",Madhouse,
2576,Araiguma Rascal,Raccoon Rascal,TV,Book,52,Finished Airing,"{'from': '1976-01-02', 'to': '1977-12-25'}",26 min. per ep.,G - All Ages,6.72,386,1272,2,"Slice of Life, Historical, Drama",Nippon Animation,Winter 1977
33662,Taka no Tsume 8: Yoshida-kun no X-Files,Taka no Tsume 8: Yoshida-kun no X-Files,Movie,Original,1,Finished Airing,"{'from': '2016-08-20', 'to': '2016-08-20'}",Unknown,,5.67,12,89,0,"Comedy, Parody",DLE,
34901,Beyblade Burst God,Beyblade Burst God,TV,Original,51,Finished Airing,"{'from': '2017-04-03', 'to': '2018-03-26'}",24 min. per ep.,PG - Children,6.66,258,2249,17,"Action, Sci-Fi, Adventure, Sports, Shounen",OLM,Spring 2017
528,Pokemon: Mewtwo no Gyakushuu,Pokemon: The First Movie,Movie,Game,1,Finished Airing,"{'from': '1998-07-18', 'to': '1998-07-18'}",1 hr. 25 min.,PG - Children,7.66,86414,126503,234,"Action, Adventure, Comedy, Drama, Fantasy, Kids",OLM,
19755,Oshiri Kajiri Mushi (TV) 2nd Season,Bottom Biting Bug 2,TV,Music,32,Finished Airing,"{'from': '2013-09-30', 'to': '2014-03-27'}",5 min. per ep.,G - All Ages,5.45,192,529,1,"Comedy, Kids",Kinema Citrus,Fall 2013
610,Popotan,Popotan,TV,Visual novel,12,Finished Airing,"{'from': '2003-03-18', 'to': '2003-10-03'}",24 min. per ep.,R+ - Mild Nudity,6.4,7346,17585,48,"Comedy, Drama, Ecchi, Supernatural",Shaft,Spring 2003
704,Kanon Kazahana,Kanon Kazahana,Special,Visual novel,1,Finished Airing,"{'from': '2003-05-03', 'to': '2003-05-03'}",20 min.,G - All Ages,6.84,4884,10625,6,"Drama, Romance, Slice of Life, Supernatural",Toei Animation,
4083,Wonder Beat Scramble,Wonder Beat Scramble,TV,Unknown,26,Finished Airing,"{'from': '1986-04-16', 'to': '1986-11-19'}",22 min. per ep.,PG-13 - Teens 13 or older,6.8,159,572,2,"Action, Space, Sci-Fi",Mushi Production,Spring 1986
9824,Jigokudou Reikai Tsuushin,Jigokudou Reikai Tsuushin,OVA,Unknown,1,Finished Airing,"{'from': '1996-08-09', 'to': '1996-08-09'}",45 min.,PG-13 - Teens 13 or older,6.34,232,575,0,"Fantasy, Horror",,
